Experiment,Subject,Cue,Target,Response,Manual_Scored,Trial_Num
JOL C,19,End,Begin,beginning,1,13
JOL C,19,Favorite,Best,special,0,14
JOL C,19,Penguin,Bird,bird,1,15
JOL C,19,Cold,Bitter,,0,16
JOL C,19,Wind,Blow,blown,0,17
JOL C,19,Ounce,Both,,0,18
JOL C,19,Water,Bridge,,0,19
JOL C,19,Wasp,Bug,sting,0,20
JOL C,19,Plant,Cactus,living,0,21
JOL C,19,Wax,Candle,bee,0,22
JOL C,19,Windshield,Car,ca,1,23
JOL C,19,Would,Cash,,0,24
JOL C,19,Panther,Cat,animal,0,25
JOL C,19,Red,Cherry,color,0,26
JOL C,19,Cold,Chill,air,0,27
JOL C,19,Hammer,Chisel,chisel,1,28
JOL C,19,Decision,Choice,choice,1,29
JOL C,19,Cut,Chop,,0,30
JOL C,19,Round,Circle,circle,1,31
JOL C,19,Attire,Clothes,clothes,1,32
JOL C,19,Game,Clue,play,0,33
JOL C,19,Able,Crackle,doing,0,34
JOL C,19,Card,Credit,money,0,35
JOL C,19,Cave,Dark,dark,1,36
JOL C,19,Coffin,Dead,death,1,37
JOL C,19,Business,Death,attire,0,38
JOL C,19,Sight,Debate,eyes,0,39
JOL C,19,Bad,Delinquent,news,0,40
JOL C,19,Myster,Detective,,0,41
JOL C,19,Sacking,Dietary,,0,42
JOL C,19,Stomach,Digestion,digestive,1,43
JOL C,19,Eat,Dine,food,0,44
JOL C,19,Floor,Discover,ground,0,45
JOL C,19,Talk,Discussion,,1,46
JOL C,19,Paper,Document,scissors,0,47
JOL C,19,Sip,Drink,drink,1,48
JOL C,19,Car,Driver,smell,0,49
JOL C,19,Wet,Dry,dry,0,50
JOL C,19,Assignment,Due,due,1,51
JOL C,19,Waste,Dump,product,0,52
JOL C,19,Ground,Earth,floor,0,53
JOL C,19,News,Editor,paper,0,54
JOL C,19,Carbon,Element,elemtn,1,55
JOL C,19,Revenge,Even,even,1,56
JOL C,19,Long,Extension,short,0,57
JOL C,19,Fight,Feud,club,0,58
JOL C,19,Brawl,Fight,fight,1,59
JOL C,19,Blaze,Fire,fire,1,60
JOL C,19,Sardine,Fish,fish,1,61
JOL C,19,Hand,Fix,foot,0,62
JOL C,19,Tick,Flea,flea,1,63
JOL C,19,Strawberry,Fruit,fruit,1,64
JOL C,19,Enough,Full,plenty,0,65
JOL C,19,Dog,Furry,cat,0,66
JOL C,19,Bang,Fuzzy,,0,67
JOL C,19,Rock,Geology,paper,0,68
JOL C,19,Steak,Give,meat,0,69
JOL C,19,Breakable,Glass,fragile,0,70
JOL C,19,Away,Gone,near,0,71
JOL C,19,Fantastic,Great,great,1,72
JOL C,19,Bar,Grill,drink,0,73
JOL C,19,Car,Happy,wash,0,74
JOL C,19,Growth,Height,height,1,75
JOL C,19,Cow,Herd,herd,0,76
JOL C,19,Sick,Hide,healthy,0,77
JOL C,19,Truthful,Honest,honest,1,78
JOL C,19,Bee,Honey,honey,1,79
JOL C,19,Sting,Hornet,bee,0,80
JOL C,19,Chili,Hot,hot,1,81
JOL C,19,Famine,Hunger,hungry,1,82
JOL C,19,Clean,Hygiene,dirty,0,83
JOL C,19,Smell,Incense,,0,84
JOL C,19,Maroon,Justice,justice,1,85
JOL C,19,Latch,Key,key,1,86
JOL C,19,Joke,Keys,serious,0,87
JOL C,19,Liver,Kidney,kidney,1,88
JOL C,19,Vase,King,flower,0,89
JOL C,19,Attorney,Law,lawyer,0,90
JOL C,19,Toil,Lease,,0,91
JOL C,19,Salad,Lettuce,lettuce,1,92
JOL C,19,Woman,Lift,man,0,93
JOL C,19,Fiction,Listen,truthful,0,94
JOL C,19,Trash,Litter,dirt,0,95
JOL C,19,Sign,Loan,language,0,96
JOL C,19,Site,Location,place,0,97
JOL C,19,Noise,Loud,sound,0,98
JOL C,19,Position,Machine,,0,99
JOL C,19,Jar,Mason,mason,1,100
JOL C,19,Division,Math,math,1,101
JOL C,19,Election,Maze,,0,102
JOL C,19,Obtain,Meat,,0,103
JOL C,19,Children,Mirror,,0,104
JOL C,19,Clear,Moat,mote,0,105
JOL C,19,Banker,Money,mone,1,106
JOL C,19,Donkey,Mule,mule,1,107
JOL C,19,Hate,Name,love,0,108
JOL C,19,Amount,Number,money,0,109
JOL C,19,Flower,Orchid,orchid,1,110
JOL C,19,Have,Own,not,0,111
JOL C,19,Hungry,Park,food,0,112
JOL C,19,Future,Past,past,1,113
JOL C,19,Dog,Paw,cat,0,114
JOL C,19,Communication,Phone,talk,0,115
JOL C,19,Pilot,Plane,airplane,1,116
JOL C,19,Aircraft,Plane,airplane,1,117
JOL C,19,Soda,Pop,pop,1,118
JOL C,19,Balloon,Pop,air,0,119
JOL C,19,Clutter,Pusher,site,0,120
JOL C,19,Shave,Razor,razor,1,121
JOL C,19,War,Revolution,revoluntionary,1,122
JOL C,19,Equal,Rights,same,0,123
JOL C,19,Reel,Rod,rod,1,124
JOL C,19,Plant,Root,,0,125
JOL C,19,Seatbelt,Safety,safety,1,126
JOL C,19,Head,Scalp,top,0,127
JOL C,19,Main,Scar,,0,128
JOL C,19,Word,Sentence,,0,129
JOL C,19,Scissors,Shears,schears,1,130
JOL C,19,Shake,Shell,,0,131
JOL C,19,Foot,Shoe,feet,0,132
JOL C,19,Tie,Shoelace,,0,133
JOL C,19,Drowsy,Sleep,tired,0,134
JOL C,19,Nap,Sleep,sleep,1,135
JOL C,19,Stench,Smell,smell,1,136
JOL C,19,Belt,Soon,loop,0,137
JOL C,19,Actress,Star,star,1,138
JOL C,19,Cloth,Stretch,dress,0,139
JOL C,19,Accident,Strong,,0,140
JOL C,19,Riddle,Sugar,,0,141
JOL C,19,Tan,Sun,sun,1,142
JOL C,19,Bird,Swan,bees,0,143
JOL C,19,Seize,Take,take,1,144
JOL C,19,Temper,Tantrum,air,0,145
JOL C,19,Morning,Temperature,night,0,146
JOL C,19,Thimble,Thread,needle,0,147
JOL C,19,Jury,Trial,trial,1,148
JOL C,19,Lie,Truth,truth,1,149
JOL C,19,Fish,Tuna,tuna,1,150
JOL C,19,Flip,Turn,coin,0,151
JOL C,19,Add,Valley,aubtract,0,152
JOL C,19,Charm,Vehicle,braclet,0,153
JOL C,19,Money,Wage,,0,154
JOL C,19,Drink,Water,water,0,155
JOL C,19,Out,Way,in,0,156
JOL C,19,Cheese,Wine,wine,1,157
JOL C,19,Chore,Work,work,1,158
JOL C,19,Bracelet,Wrist,wrist,1,159
JOL C,27,End,Adjourn,,0,1
JOL C,27,Love,Affection,affection,1,2
JOL C,27,Tuck,Allow,allow,1,3
JOL C,27,Lonely,Alone,alone,1,4
JOL C,27,Design,Architecture,architecture,1,5
JOL C,27,Lion,Art,art,1,6
JOL C,27,Bronze,Artery,,0,7
JOL C,27,Child,Baby,bee,NA,8
JOL C,27,Villain,Bad,bad,1,9
JOL C,27,Racket,Ball,ball,1,10
JOL C,27,League,Baseball,baseball,1,11
JOL C,27,Toilet,Bathroom,bathroom,1,12
JOL C,27,End,Begin,begin,1,13
JOL C,27,Favorite,Best,best,1,14
JOL C,27,Penguin,Bird,bird,1,15
JOL C,27,Cold,Bitter,bitter,1,16
JOL C,27,Wind,Blow,,0,17
JOL C,27,Ounce,Both,,0,18
JOL C,27,Water,Bridge,,0,19
JOL C,27,Wasp,Bug,bug,1,20
JOL C,27,Plant,Cactus,cactus,1,21
JOL C,27,Wax,Candle,,0,22
JOL C,27,Windshield,Car,car,1,23
JOL C,27,Would,Cash,,0,24
JOL C,27,Panther,Cat,cat,1,25
JOL C,27,Red,Cherry,,0,26
JOL C,27,Cold,Chill,ice,0,27
JOL C,27,Hammer,Chisel,chisel,1,28
JOL C,27,Decision,Choice,choice,1,29
JOL C,27,Cut,Chop,scissors,0,30
JOL C,27,Round,Circle,circle,1,31
JOL C,27,Attire,Clothes,clothing,0,32
JOL C,27,Game,Clue,,0,33
JOL C,27,Able,Crackle,,0,34
JOL C,27,Card,Credit,credit,1,35
JOL C,27,Cave,Dark,dark,1,36
JOL C,27,Coffin,Dead,death,1,37
JOL C,27,Business,Death,death,1,38
JOL C,27,Sight,Debate,,0,39
JOL C,27,Bad,Delinquent,,0,40
JOL C,27,Myster,Detective,,0,41
JOL C,27,Sacking,Dietary,,0,42
JOL C,27,Stomach,Digestion,full,0,43
JOL C,27,Eat,Dine,,0,44
JOL C,27,Floor,Discover,,0,45
JOL C,27,Talk,Discussion,discussion,1,46
JOL C,27,Paper,Document,,0,47
JOL C,27,Sip,Drink,drink,1,48
JOL C,27,Car,Driver,,0,49
JOL C,27,Wet,Dry,,0,50
JOL C,27,Assignment,Due,due,1,51
JOL C,27,Waste,Dump,dump,1,52
JOL C,27,Ground,Earth,earth,1,53
JOL C,27,News,Editor,editor,1,54
JOL C,27,Carbon,Element,element,1,55
JOL C,27,Revenge,Even,even,1,56
JOL C,27,Long,Extension,extension,1,57
JOL C,27,Fight,Feud,,0,58
JOL C,27,Brawl,Fight,fight,1,59
JOL C,27,Blaze,Fire,fire,1,60
JOL C,27,Sardine,Fish,fish,1,61
JOL C,27,Hand,Fix,,0,62
JOL C,27,Tick,Flea,flea,1,63
JOL C,27,Strawberry,Fruit,fruit,1,64
JOL C,27,Enough,Full,,0,65
JOL C,27,Dog,Furry,,0,66
JOL C,27,Bang,Fuzzy,,0,67
JOL C,27,Rock,Geology,geology,1,68
JOL C,27,Steak,Give,,0,69
JOL C,27,Breakable,Glass,glass,1,70
JOL C,27,Away,Gone,,0,71
JOL C,27,Fantastic,Great,,0,72
JOL C,27,Bar,Grill,grill,1,73
JOL C,27,Car,Happy,happy,1,74
JOL C,27,Growth,Height,,0,75
JOL C,27,Cow,Herd,,0,76
JOL C,27,Sick,Hide,,0,77
JOL C,27,Truthful,Honest,honesty,1,78
JOL C,27,Bee,Honey,honey,1,79
JOL C,27,Sting,Hornet,hornet,1,80
JOL C,27,Chili,Hot,hot,1,81
JOL C,27,Famine,Hunger,hunger,1,82
JOL C,27,Clean,Hygiene,,0,83
JOL C,27,Smell,Incense,,0,84
JOL C,27,Maroon,Justice,bad,0,85
JOL C,27,Latch,Key,key,1,86
JOL C,27,Joke,Keys,,0,87
JOL C,27,Liver,Kidney,kidney,1,88
JOL C,27,Vase,King,,0,89
JOL C,27,Attorney,Law,law,1,90
JOL C,27,Toil,Lease,,0,91
JOL C,27,Salad,Lettuce,lettuce,1,92
JOL C,27,Woman,Lift,lift,1,93
JOL C,27,Fiction,Listen,believe,0,94
JOL C,27,Trash,Litter,,0,95
JOL C,27,Sign,Loan,,0,96
JOL C,27,Site,Location,location,1,97
JOL C,27,Noise,Loud,,0,98
JOL C,27,Position,Machine,,0,99
JOL C,27,Jar,Mason,mason,1,100
JOL C,27,Division,Math,math,1,101
JOL C,27,Election,Maze,maze,1,102
JOL C,27,Obtain,Meat,,0,103
JOL C,27,Children,Mirror,,0,104
JOL C,27,Clear,Moat,,0,105
JOL C,27,Banker,Money,,0,106
JOL C,27,Donkey,Mule,mule,1,107
JOL C,27,Hate,Name,,0,108
JOL C,27,Amount,Number,,0,109
JOL C,27,Flower,Orchid,orchid,1,110
JOL C,27,Have,Own,,0,111
JOL C,27,Hungry,Park,full,0,112
JOL C,27,Future,Past,past,1,113
JOL C,27,Dog,Paw,paw,1,114
JOL C,27,Communication,Phone,phone,1,115
JOL C,27,Pilot,Plane,plane,1,116
JOL C,27,Aircraft,Plane,plane,1,117
JOL C,27,Soda,Pop,pop,1,118
JOL C,27,Balloon,Pop,pop,1,119
JOL C,27,Clutter,Pusher,,0,120
JOL C,27,Shave,Razor,razor,1,121
JOL C,27,War,Revolution,revolution,1,122
JOL C,27,Equal,Rights,rights,1,123
JOL C,27,Reel,Rod,,0,124
JOL C,27,Plant,Root,,0,125
JOL C,27,Seatbelt,Safety,safety,1,126
JOL C,27,Head,Scalp,scalp,1,127
JOL C,27,Main,Scar,,0,128
JOL C,27,Word,Sentence,sentence,1,129
JOL C,27,Scissors,Shears,,0,130
JOL C,27,Shake,Shell,,0,131
JOL C,27,Foot,Shoe,shoe,1,132
JOL C,27,Tie,Shoelace,,0,133
JOL C,27,Drowsy,Sleep,sleep,1,134
JOL C,27,Nap,Sleep,sleep,1,135
JOL C,27,Stench,Smell,,0,136
JOL C,27,Belt,Soon,,0,137
JOL C,27,Actress,Star,star,1,138
JOL C,27,Cloth,Stretch,,0,139
JOL C,27,Accident,Strong,,0,140
JOL C,27,Riddle,Sugar,,0,141
JOL C,27,Tan,Sun,sun,1,142
JOL C,27,Bird,Swan,,0,143
JOL C,27,Seize,Take,take,1,144
JOL C,27,Temper,Tantrum,,0,145
JOL C,27,Morning,Temperature,temperature,1,146
JOL C,27,Thimble,Thread,,0,147
JOL C,27,Jury,Trial,trial,1,148
JOL C,27,Lie,Truth,truth,1,149
JOL C,27,Fish,Tuna,tuna,1,150
JOL C,27,Flip,Turn,turn,1,151
JOL C,27,Add,Valley,,0,152
JOL C,27,Charm,Vehicle,,0,153
JOL C,27,Money,Wage,,0,154
JOL C,27,Drink,Water,water,1,155
JOL C,27,Out,Way,,0,156
JOL C,27,Cheese,Wine,,0,157
JOL C,27,Chore,Work,work,1,158
JOL C,27,Bracelet,Wrist,wrist,1,159
JOL C,31,End,Adjourn,start,0,1
JOL C,31,Love,Affection,affection,1,2
JOL C,31,Tuck,Allow,stomach,0,3
JOL C,31,Lonely,Alone,alone,1,4
JOL C,31,Design,Architecture,architecture,1,5
JOL C,31,Lion,Art,king,0,6
JOL C,31,Bronze,Artery,,0,7
JOL C,31,Child,Baby,hood,0,8
JOL C,31,Villain,Bad,bad,1,9
JOL C,31,Racket,Ball,ball,1,10
JOL C,31,League,Baseball,baseball,1,11
JOL C,31,Toilet,Bathroom,bathroom,1,12
JOL C,31,End,Begin,start,0,13
JOL C,31,Favorite,Best,best,1,14
JOL C,31,Penguin,Bird,bird,1,15
JOL C,31,Cold,Bitter,hot,0,16
JOL C,31,Wind,Blow,blow,1,17
JOL C,31,Ounce,Both,paper,0,18
JOL C,31,Water,Bridge,fall,0,19
JOL C,31,Wasp,Bug,bug,1,20
JOL C,31,Plant,Cactus,tree,0,21
JOL C,31,Wax,Candle,waning,0,22
JOL C,31,Windshield,Car,car,1,23
JOL C,31,Would,Cash,do,0,24
JOL C,31,Panther,Cat,cat,1,25
JOL C,31,Red,Cherry,cherry,1,26
JOL C,31,Cold,Chill,front,0,27
JOL C,31,Hammer,Chisel,wrench,0,28
JOL C,31,Decision,Choice,choice,1,29
JOL C,31,Cut,Chop,paper,0,30
JOL C,31,Round,Circle,circle,1,31
JOL C,31,Attire,Clothes,clothing,1,32
JOL C,31,Game,Clue,plan,0,33
JOL C,31,Able,Crackle,capture,0,34
JOL C,31,Card,Credit,game,0,35
JOL C,31,Cave,Dark,dark,1,36
JOL C,31,Coffin,Dead,dead,1,37
JOL C,31,Business,Death,meeting,0,38
JOL C,31,Sight,Debate,eye,0,39
JOL C,31,Bad,Delinquent,child,0,40
JOL C,31,Myster,Detective,detective,1,41
JOL C,31,Sacking,Dietary,lunch,0,42
JOL C,31,Stomach,Digestion,bug,0,43
JOL C,31,Eat,Dine,food,0,44
JOL C,31,Floor,Discover,board,0,45
JOL C,31,Talk,Discussion,discussion,1,46
JOL C,31,Paper,Document,cut,0,47
JOL C,31,Sip,Drink,drink,1,48
JOL C,31,Car,Driver,windsheild,0,49
JOL C,31,Wet,Dry,water,0,50
JOL C,31,Assignment,Due,due,1,51
JOL C,31,Waste,Dump,dump,1,52
JOL C,31,Ground,Earth,floor,0,53
JOL C,31,News,Editor,anchor,0,54
JOL C,31,Carbon,Element,element,1,55
JOL C,31,Revenge,Even,even,1,56
JOL C,31,Long,Extension,,0,57
JOL C,31,Fight,Feud,brawl,0,58
JOL C,31,Brawl,Fight,fight,1,59
JOL C,31,Blaze,Fire,fire,1,60
JOL C,31,Sardine,Fish,fish,1,61
JOL C,31,Hand,Fix,book,0,62
JOL C,31,Tick,Flea,tock,0,63
JOL C,31,Strawberry,Fruit,fruit,1,64
JOL C,31,Enough,Full,full,1,65
JOL C,31,Dog,Furry,pet,0,66
JOL C,31,Bang,Fuzzy,noise,0,67
JOL C,31,Rock,Geology,geology,1,68
JOL C,31,Steak,Give,meat,0,69
JOL C,31,Breakable,Glass,window,0,70
JOL C,31,Away,Gone,gone,1,71
JOL C,31,Fantastic,Great,awesome,0,72
JOL C,31,Bar,Grill,grill,1,73
JOL C,31,Car,Happy,wash,0,74
JOL C,31,Growth,Height,spurt,0,75
JOL C,31,Cow,Herd,herd,1,76
JOL C,31,Sick,Hide,doctor,0,77
JOL C,31,Truthful,Honest,honest,1,78
JOL C,31,Bee,Honey,sting,0,79
JOL C,31,Sting,Hornet,bee,0,80
JOL C,31,Chili,Hot,hot,1,81
JOL C,31,Famine,Hunger,hunger,1,82
JOL C,31,Clean,Hygiene,car,0,83
JOL C,31,Smell,Incense,stench,0,84
JOL C,31,Maroon,Justice,,0,85
JOL C,31,Latch,Key,,0,86
JOL C,31,Joke,Keys,see,0,87
JOL C,31,Liver,Kidney,kidney,1,88
JOL C,31,Vase,King,flower,0,89
JOL C,31,Attorney,Law,generl,0,90
JOL C,31,Toil,Lease,,0,91
JOL C,31,Salad,Lettuce,dressing,0,92
JOL C,31,Woman,Lift,lift,1,93
JOL C,31,Fiction,Listen,,0,94
JOL C,31,Trash,Litter,can,0,95
JOL C,31,Sign,Loan,,0,96
JOL C,31,Site,Location,seeing,0,97
JOL C,31,Noise,Loud,level,0,98
JOL C,31,Position,Machine,paper,0,99
JOL C,31,Jar,Mason,full,0,100
JOL C,31,Division,Math,math,1,101
JOL C,31,Election,Maze,stretch,0,102
JOL C,31,Obtain,Meat,cat,0,103
JOL C,31,Children,Mirror,,0,104
JOL C,31,Clear,Moat,,0,105
JOL C,31,Banker,Money,money,1,106
JOL C,31,Donkey,Mule,mule,1,107
JOL C,31,Hate,Name,dog,0,108
JOL C,31,Amount,Number,money,0,109
JOL C,31,Flower,Orchid,orchid,1,110
JOL C,31,Have,Own,own,1,111
JOL C,31,Hungry,Park,famine,0,112
JOL C,31,Future,Past,present,0,113
JOL C,31,Dog,Paw,bone,0,114
JOL C,31,Communication,Phone,key,0,115
JOL C,31,Pilot,Plane,plane,1,116
JOL C,31,Aircraft,Plane,plane,1,117
JOL C,31,Soda,Pop,pop,1,118
JOL C,31,Balloon,Pop,pop,1,119
JOL C,31,Clutter,Pusher,,0,120
JOL C,31,Shave,Razor,razor,1,121
JOL C,31,War,Revolution,zone,0,122
JOL C,31,Equal,Rights,rights,1,123
JOL C,31,Reel,Rod,fish,0,124
JOL C,31,Plant,Root,tree,0,125
JOL C,31,Seatbelt,Safety,safety,1,126
JOL C,31,Head,Scalp,scalp,1,127
JOL C,31,Main,Scar,fun,0,128
JOL C,31,Word,Sentence,count,0,129
JOL C,31,Scissors,Shears,incision,0,130
JOL C,31,Shake,Shell,move,0,131
JOL C,31,Foot,Shoe,shoe,1,132
JOL C,31,Tie,Shoelace,shoelace,1,133
JOL C,31,Drowsy,Sleep,sleep,1,134
JOL C,31,Nap,Sleep,sleep,1,135
JOL C,31,Stench,Smell,smell,1,136
JOL C,31,Belt,Soon,loop,0,137
JOL C,31,Actress,Star,star,1,138
JOL C,31,,Stretch,,0,139
JOL C,31,Accident,Strong,car,0,140
JOL C,31,Riddle,Sugar,,0,141
JOL C,31,Tan,Sun,sun,1,142
JOL C,31,Bird,Swan,swan,1,143
JOL C,31,Seize,Take,,0,144
JOL C,31,Temper,Tantrum,tantrum,1,145
JOL C,31,Morning,Temperature,temperature,1,146
JOL C,31,Thimble,Thread,thimbet,0,147
JOL C,31,Jury,Trial,grand,0,148
JOL C,31,Lie,Truth,truth,1,149
JOL C,31,Fish,Tuna,shrimp,0,150
JOL C,31,Flip,Turn,turn,1,151
JOL C,31,Add,Valley,,0,152
JOL C,31,Charm,Vehicle,major,0,153
JOL C,31,Money,Wage,amount,0,154
JOL C,31,Drink,Water,water,1,155
JOL C,31,Out,Way,in,0,156
JOL C,31,Cheese,Wine,dip,0,157
JOL C,31,Chore,Work,clean,0,158
JOL C,31,Bracelet,Wrist,wrist,1,159
JOL C,35,End,Adjourn,begin,0,1
JOL C,35,Love,Affection,affection,1,2
JOL C,35,Tuck,Allow,in,0,3
JOL C,35,Lonely,Alone,alone,1,4
JOL C,35,Design,Architecture,architect,1,5
JOL C,35,Lion,Art,fear,0,6
JOL C,35,Bronze,Artery,stomach,0,7
JOL C,35,Child,Baby,baby,1,8
JOL C,35,Villain,Bad,bad,1,9
JOL C,35,Racket,Ball,swing,0,10
JOL C,35,League,Baseball,justice,0,11
JOL C,35,Toilet,Bathroom,bathroom,1,12
JOL C,35,End,Begin,begin,1,13
JOL C,35,Favorite,Best,best,1,14
JOL C,35,Penguin,Bird,short,0,15
JOL C,35,Cold,Bitter,shiver,0,16
JOL C,35,Wind,Blow,blow,1,17
JOL C,35,Ounce,Both,juice,0,18
JOL C,35,Water,Bridge,thirst,0,19
JOL C,35,Wasp,Bug,bee,0,20
JOL C,35,Plant,Cactus,cactus,1,21
JOL C,35,Wax,Candle,candle,1,22
JOL C,35,Windshield,Car,car,1,23
JOL C,35,Would,Cash,do,0,24
JOL C,35,Panther,Cat,black,0,25
JOL C,35,Red,Cherry,charm,0,26
JOL C,35,Cold,Chill,shiver,0,27
JOL C,35,Hammer,Chisel,hit,0,28
JOL C,35,Decision,Choice,hard,0,29
JOL C,35,Cut,Chop,scissors,0,30
JOL C,35,Round,Circle,square,0,31
JOL C,35,Attire,Clothes,work,0,32
JOL C,35,Game,Clue,tea,0,33
JOL C,35,Able,Crackle,attain,0,34
JOL C,35,Card,Credit,credit,1,35
JOL C,35,Cave,Dark,dark,1,36
JOL C,35,Coffin,Dead,dead,1,37
JOL C,35,Business,Death,attire,0,38
JOL C,35,Sight,Debate,hand,0,39
JOL C,35,Bad,Delinquent,good,0,40
JOL C,35,Mystery,Detective,detective,1,41
JOL C,35,Sacking,Dietary,chairs,0,42
JOL C,35,Stomach,Digestion,kidney,0,43
JOL C,35,Eat,Dine,food,0,44
JOL C,35,Floor,Discover,find,0,45
JOL C,35,Talk,Discussion,speak,0,46
JOL C,35,Paper,Document,cut,0,47
JOL C,35,Sip,Drink,soda,0,48
JOL C,35,Car,Driver,windshield,0,49
JOL C,35,Wet,Dry,dry,1,50
JOL C,35,Assignment,Due,due,1,51
JOL C,35,Waste,Dump,dirt,0,52
JOL C,35,Ground,Earth,earth,1,53
JOL C,35,News,Editor,old,0,54
JOL C,35,Carbon,Element,monoxide,0,55
JOL C,35,Revenge,Even,even,1,56
JOL C,35,Long,Extension,stretch,0,57
JOL C,35,Fight,Feud,war,0,58
JOL C,35,Brawl,Fight,cut,0,59
JOL C,35,Blaze,Fire,war,0,60
JOL C,35,Sardine,Fish,fish,1,61
JOL C,35,Hand,Fix,write,0,62
JOL C,35,Tick,Flea,flea,1,63
JOL C,35,Strawberry,Fruit,fruit,1,64
JOL C,35,Enough,Full,full,1,65
JOL C,35,Dog,Furry,bite,0,66
JOL C,35,Bang,Fuzzy,thud,0,67
JOL C,35,Rock,Geology,stone,0,68
JOL C,35,Steak,Give,eat,0,69
JOL C,35,Breakable,Glass,glass,1,70
JOL C,35,Away,Gone,gone,1,71
JOL C,35,Fantastic,Great,great,1,72
JOL C,35,Bar,Grill,grill,1,73
JOL C,35,Car,Happy,drive,0,74
JOL C,35,Growth,Height,child,0,75
JOL C,35,Cow,Herd,milk,0,76
JOL C,35,Sick,Hide,old,0,77
JOL C,35,Truthful,Honest,,0,78
JOL C,35,Bee,Honey,honey,1,79
JOL C,35,Sting,Hornet,bee,0,80
JOL C,35,Chili,Hot,cold,0,81
JOL C,35,Famine,Hunger,hunger,1,82
JOL C,35,Clean,Hygiene,hygiene,1,83
JOL C,35,Smell,Incense,incense,1,84
JOL C,35,Maroon,Justice,red,0,85
JOL C,35,Latch,Key,sing,0,86
JOL C,35,Joke,Keys,riddle,0,87
JOL C,35,Liver,Kidney,kidney,1,88
JOL C,35,Vase,King,flower,0,89
JOL C,35,Attorney,Law,general,0,90
JOL C,35,Toil,Lease,earth,0,91
JOL C,35,Salad,Lettuce,vegetable,0,92
JOL C,35,Woman,Lift,man,0,93
JOL C,35,Fiction,Listen,listen,1,94
JOL C,35,Trash,Litter,litter,1,95
JOL C,35,Sign,Loan,up,0,96
JOL C,35,Site,Location,web,0,97
JOL C,35,Noise,Loud,loud,1,98
JOL C,35,Position,Machine,race,0,99
JOL C,35,Jar,Mason,cookie,0,100
JOL C,35,Division,Math,add,0,101
JOL C,35,Election,Maze,peth,0,102
JOL C,35,Obtain,Meat,get,0,103
JOL C,35,Children,Mirror,grow,0,104
JOL C,35,Clear,Moat,path,0,105
JOL C,35,Banker,Money,money,1,106
JOL C,35,Donkey,Mule,gallop,0,107
JOL C,35,Hate,Name,evil,0,108
JOL C,35,Amount,Number,credit,0,109
JOL C,35,Flower,Orchid,vase,0,110
JOL C,35,Have,Own,get,0,111
JOL C,35,Hungry,Park,food,0,112
JOL C,35,Future,Past,past,1,113
JOL C,35,Dog,Paw,bite,0,114
JOL C,35,Communication,Phone,phone,1,115
JOL C,35,Pilot,Plane,fly,0,116
JOL C,35,Aircraft,Plane,pilot,0,117
JOL C,35,Soda,Pop,can,0,118
JOL C,35,Balloon,Pop,up,0,119
JOL C,35,Clutter,Pusher,clutter,0,120
JOL C,35,Shave,Razor,razor,1,121
JOL C,35,War,Revolution,revolution,1,122
JOL C,35,Equal,Rights,revenge,0,123
JOL C,35,Reel,Rod,thimble,0,124
JOL C,35,Plant,Root,flower,0,125
JOL C,35,Seatbelt,Safety,mattrass,0,126
JOL C,35,Head,Scalp,foot,0,127
JOL C,35,Main,Scar,stays,0,128
JOL C,35,Word,Sentence,find,0,129
JOL C,35,Scissors,Shears,cut,0,130
JOL C,35,Shake,Shell,shake,0,131
JOL C,35,Foot,Shoe,hand,0,132
JOL C,35,Tie,Shoelace,knot,0,133
JOL C,35,Drowsy,Sleep,sleep,1,134
JOL C,35,Nap,Sleep,sleep,1,135
JOL C,35,Stench,Smell,smell,1,136
JOL C,35,Belt,Soon,bold,0,137
JOL C,35,Actress,Star,famous,0,138
JOL C,35,Cloth,Stretch,hangers,0,139
JOL C,35,Accident,Strong,crash,0,140
JOL C,35,Riddle,Sugar,stretcher,0,141
JOL C,35,Tan,Sun,,0,142
JOL C,35,Bird,Swan,fly,0,143
JOL C,35,Seize,Take,phone,0,144
JOL C,35,Temper,Tantrum,justice,0,145
JOL C,35,Morning,Temperature,bright,0,146
JOL C,35,Thimble,Thread,needle,0,147
JOL C,35,Jury,Trial,attorney,0,148
JOL C,35,Lie,Truth,down,0,149
JOL C,35,Fish,Tuna,tuna,1,150
JOL C,35,Flip,Turn,turn,1,151
JOL C,35,Add,Valley,divid,0,152
JOL C,35,Charm,Vehicle,attribute,0,153
JOL C,35,Money,Wage,amount,0,154
JOL C,35,Drink,Water,water,1,155
JOL C,35,Out,Way,side,0,156
JOL C,35,Cheese,Wine,butter,0,157
JOL C,35,Chore,Work,work,1,158
JOL C,35,Bracelet,Wrist,wrist,1,159
JOL C,39,End,Adjourn,begin,0,1
JOL C,39,Love,Affection,affection,1,2
JOL C,39,Tuck,Allow,,0,3
JOL C,39,Lonely,Alone,alone,1,4
JOL C,39,Design,Architecture,architecture,1,5
JOL C,39,Lion,Art,,0,6
JOL C,39,Bronze,Artery,,0,7
JOL C,39,Child,Baby,,0,8
JOL C,39,Villain,Bad,bad,1,9
JOL C,39,Racket,Ball,ball,1,10
JOL C,39,League,Baseball,baseball,1,11
JOL C,39,Toilet,Bathroom,bathroom,1,12
JOL C,39,End,Begin,begin,1,13
JOL C,39,Favorite,Best,,0,14
JOL C,39,Penguin,Bird,bird,1,15
